component,date,value,yoy_pct
All items,2011-10-01,226.75,3.52
All items,2011-11-01,227.169,3.45
All items,2011-12-01,227.223,3.06
All items,2012-01-01,227.842,3.01
All items,2012-02-01,228.329,2.9
All items,2012-03-01,228.807,2.58
All items,2012-04-01,229.187,2.27
All items,2012-05-01,228.713,1.74
All items,2012-06-01,228.524,1.65
All items,2012-07-01,228.59,1.42
All items,2012-08-01,229.918,1.69
All items,2012-09-01,231.015,1.95
All items,2012-10-01,231.638,2.16
All items,2012-11-01,231.249,1.8
All items,2012-12-01,231.221,1.76
All items,2013-01-01,231.679,1.68
All items,2013-02-01,232.937,2.02
All items,2013-03-01,232.282,1.52
All items,2013-04-01,231.797,1.14
All items,2013-05-01,231.893,1.39
All items,2013-06-01,232.445,1.72
All items,2013-07-01,232.9,1.89
All items,2013-08-01,233.456,1.54
All items,2013-09-01,233.544,1.09
All items,2013-10-01,233.669,0.88
All items,2013-11-01,234.1,1.23
All items,2013-12-01,234.719,1.51
All items,2014-01-01,235.288,1.56
All items,2014-02-01,235.547,1.12
All items,2014-03-01,236.028,1.61
All items,2014-04-01,236.468,2.02
All items,2014-05-01,236.918,2.17
All items,2014-06-01,237.231,2.06
All items,2014-07-01,237.498,1.97
All items,2014-08-01,237.46,1.72
All items,2014-09-01,237.477,1.68
All items,2014-10-01,237.43,1.61
All items,2014-11-01,236.983,1.23
All items,2014-12-01,236.252,0.65
All items,2015-01-01,234.747,-0.23
All items,2015-02-01,235.342,-0.09
All items,2015-03-01,235.976,-0.02
All items,2015-04-01,236.222,-0.1
All items,2015-05-01,237.001,0.04
All items,2015-06-01,237.657,0.18
All items,2015-07-01,238.034,0.23
All items,2015-08-01,238.033,0.24
All items,2015-09-01,237.498,0.01
All items,2015-10-01,237.733,0.13
All items,2015-11-01,238.017,0.44
All items,2015-12-01,237.761,0.64
All items,2016-01-01,237.652,1.24
All items,2016-02-01,237.336,0.85
All items,2016-03-01,238.08,0.89
All items,2016-04-01,238.992,1.17
All items,2016-05-01,239.557,1.08
All items,2016-06-01,240.222,1.08
All items,2016-07-01,240.101,0.87
All items,2016-08-01,240.545,1.06
All items,2016-09-01,241.176,1.55
All items,2016-10-01,241.741,1.69
All items,2016-11-01,242.026,1.68
All items,2016-12-01,242.637,2.05
All items,2017-01-01,243.618,2.51
All items,2017-02-01,244.006,2.81
All items,2017-03-01,243.892,2.44
All items,2017-04-01,244.193,2.18
All items,2017-05-01,244.004,1.86
All items,2017-06-01,244.163,1.64
All items,2017-07-01,244.243,1.73
All items,2017-08-01,245.183,1.93
All items,2017-09-01,246.435,2.18
All items,2017-10-01,246.626,2.02
All items,2017-11-01,247.284,2.17
All items,2017-12-01,247.805,2.13
All items,2018-01-01,248.859,2.15
All items,2018-02-01,249.529,2.26
All items,2018-03-01,249.577,2.33
All items,2018-04-01,250.227,2.47
All items,2018-05-01,250.792,2.78
All items,2018-06-01,251.018,2.81
All items,2018-07-01,251.214,2.85
All items,2018-08-01,251.663,2.64
All items,2018-09-01,252.182,2.33
All items,2018-10-01,252.772,2.49
All items,2018-11-01,252.594,2.15
All items,2018-12-01,252.767,2.0
All items,2019-01-01,252.561,1.49
All items,2019-02-01,253.319,1.52
All items,2019-03-01,254.277,1.88
All items,2019-04-01,255.233,2.0
All items,2019-05-01,255.296,1.8
All items,2019-06-01,255.213,1.67
All items,2019-07-01,255.802,1.83
All items,2019-08-01,256.036,1.74
All items,2019-09-01,256.43,1.68
All items,2019-10-01,257.155,1.73
All items,2019-11-01,257.879,2.09
All items,2019-12-01,258.63,2.32
All items,2020-01-01,259.127,2.6
All items,2020-02-01,259.25,2.34
All items,2020-03-01,258.076,1.49
All items,2020-04-01,256.032,0.31
All items,2020-05-01,255.802,0.2
All items,2020-06-01,257.042,0.72
All items,2020-07-01,258.352,1.0
All items,2020-08-01,259.316,1.28
All items,2020-09-01,259.997,1.39
All items,2020-10-01,260.319,1.23
All items,2020-11-01,260.911,1.18
All items,2020-12-01,262.045,1.32
All items,2021-01-01,262.687,1.37
All items,2021-02-01,263.579,1.67
All items,2021-03-01,264.961,2.67
All items,2021-04-01,266.614,4.13
All items,2021-05-01,268.383,4.92
All items,2021-06-01,270.654,5.3
All items,2021-07-01,271.903,5.25
All items,2021-08-01,272.676,5.15
All items,2021-09-01,273.91,5.35
All items,2021-10-01,276.55,6.24
All items,2021-11-01,278.919,6.9
All items,2021-12-01,280.845,7.17
All items,2022-01-01,282.543,7.56
All items,2022-02-01,284.5,7.94
All items,2022-03-01,287.674,8.57
All items,2022-04-01,288.561,8.23
All items,2022-05-01,291.298,8.54
All items,2022-06-01,294.957,8.98
All items,2022-07-01,294.913,8.46
All items,2022-08-01,295.097,8.22
All items,2022-09-01,296.349,8.19
All items,2022-10-01,298.007,7.76
All items,2022-11-01,298.786,7.12
All items,2022-12-01,298.832,6.4
All items,2023-01-01,300.42,6.33
All items,2023-02-01,301.45,5.96
All items,2023-03-01,301.821,4.92
All items,2023-04-01,302.845,4.95
All items,2023-05-01,303.334,4.13
All items,2023-06-01,304.014,3.07
All items,2023-07-01,304.609,3.29
All items,2023-08-01,306.082,3.72
All items,2023-09-01,307.276,3.69
All items,2023-10-01,307.696,3.25
All items,2023-11-01,308.148,3.13
All items,2023-12-01,308.741,3.32
All items,2024-01-01,309.698,3.09
All items,2024-02-01,310.967,3.16
All items,2024-03-01,312.345,3.49
All items,2024-04-01,313.023,3.36
All items,2024-05-01,313.175,3.24
All items,2024-06-01,313.044,2.97
All items,2024-07-01,313.569,2.94
All items,2024-08-01,314.062,2.61
All items,2024-09-01,314.732,2.43
All items,2024-10-01,315.631,2.58
All items,2024-11-01,316.528,2.72
All items,2024-12-01,317.604,2.87
All items,2025-01-01,318.961,2.99
All items,2025-02-01,319.679,2.8
All items,2025-03-01,319.785,2.38
All items,2025-04-01,320.302,2.33
All items,2025-05-01,320.62,2.38
All items,2025-06-01,321.435,2.68
All items,2025-07-01,322.169,2.74
All items,2025-08-01,323.291,2.94
All items,2025-09-01,324.245,3.02
All items,2025-11-01,325.063,2.99
All items,2025-12-01,326.031,3.0
All items,2026-01-01,326.588,2.83
All items,2026-02-01,327.46,2.66
All items,2026-03-01,330.293,3.32
All items,2026-04-01,332.407,3.95
All items,2026-05-01,333.979,4.27
Apparel,1947-01-01,38.4,
Apparel,1947-02-01,38.8,
Apparel,1947-03-01,39.4,
Apparel,1947-04-01,39.7,
Apparel,1947-05-01,39.8,
Apparel,1947-06-01,40.0,
Apparel,1947-07-01,40.0,
Apparel,1947-08-01,40.1,
Apparel,1947-09-01,40.2,
Apparel,1947-10-01,40.4,
Apparel,1947-11-01,40.6,
Apparel,1947-12-01,41.0,
Apparel,1948-01-01,41.3,7.55
Apparel,1948-02-01,41.8,7.73
Apparel,1948-03-01,42.0,6.6
Apparel,1948-04-01,42.1,6.05
Apparel,1948-05-01,42.5,6.78
Apparel,1948-06-01,42.4,6.0
Apparel,1948-07-01,42.7,6.75
Apparel,1948-08-01,43.1,7.48
Apparel,1948-09-01,43.1,7.21
Apparel,1948-10-01,43.1,6.68
Apparel,1948-11-01,43.0,5.91
Apparel,1948-12-01,43.0,4.88
Apparel,1949-01-01,42.2,2.18
Apparel,1949-02-01,41.8,0.0
Apparel,1949-03-01,41.6,-0.95
Apparel,1949-04-01,41.3,-1.9
Apparel,1949-05-01,41.1,-3.29
Apparel,1949-06-01,41.0,-3.3
Apparel,1949-07-01,40.8,-4.45
Apparel,1949-08-01,40.5,-6.03
Apparel,1949-09-01,40.2,-6.73
Apparel,1949-10-01,39.9,-7.42
Apparel,1949-11-01,39.8,-7.44
Apparel,1949-12-01,39.8,-7.44
Apparel,1950-01-01,39.7,-5.92
Apparel,1950-02-01,39.7,-5.02
Apparel,1950-03-01,39.7,-4.57
Apparel,1950-04-01,39.7,-3.87
Apparel,1950-05-01,39.7,-3.41
Apparel,1950-06-01,39.7,-3.17
Apparel,1950-07-01,39.9,-2.21
Apparel,1950-08-01,40.1,-0.99
Apparel,1950-09-01,40.6,1.0
Apparel,1950-10-01,41.2,3.26
Apparel,1950-11-01,41.5,4.27
Apparel,1950-12-01,41.9,5.28
Apparel,1951-01-01,42.6,7.3
Apparel,1951-02-01,43.3,9.07
Apparel,1951-03-01,43.5,9.57
Apparel,1951-04-01,43.8,10.33
Apparel,1951-05-01,43.9,10.58
Apparel,1951-06-01,43.9,10.58
Apparel,1951-07-01,44.0,10.28
Apparel,1951-08-01,44.0,9.73
Apparel,1951-09-01,44.8,10.34
Apparel,1951-10-01,44.7,8.5
Apparel,1951-11-01,44.4,6.99
Apparel,1951-12-01,44.3,5.73
Apparel,1952-01-01,43.9,3.05
Apparel,1952-02-01,43.9,1.39
Apparel,1952-03-01,43.7,0.46
Apparel,1952-04-01,43.6,-0.46
Apparel,1952-05-01,43.6,-0.68
Apparel,1952-06-01,43.5,-0.91
Apparel,1952-07-01,43.5,-1.14
Apparel,1952-08-01,43.4,-1.36
Apparel,1952-09-01,43.3,-3.35
Apparel,1952-10-01,43.1,-3.58
Apparel,1952-11-01,43.0,-3.15
Apparel,1952-12-01,43.0,-2.93
Apparel,1953-01-01,43.0,-2.05
Apparel,1953-02-01,43.0,-2.05
Apparel,1953-03-01,43.0,-1.6
Apparel,1953-04-01,43.1,-1.15
Apparel,1953-05-01,43.2,-0.92
Apparel,1953-06-01,43.3,-0.46
Apparel,1953-07-01,43.3,-0.46
Apparel,1953-08-01,43.2,-0.46
Apparel,1953-09-01,43.2,-0.23
Apparel,1953-10-01,43.2,0.23
Apparel,1953-11-01,43.3,0.7
Apparel,1953-12-01,43.2,0.47
Apparel,1954-01-01,43.3,0.7
Apparel,1954-02-01,43.2,0.47
Apparel,1954-03-01,43.0,0.0
Apparel,1954-04-01,43.0,-0.23
Apparel,1954-05-01,43.1,-0.23
Apparel,1954-06-01,43.2,-0.23
Apparel,1954-07-01,43.1,-0.46
Apparel,1954-08-01,43.0,-0.46
Apparel,1954-09-01,42.9,-0.69
Apparel,1954-10-01,42.9,-0.69
Apparel,1954-11-01,42.9,-0.92
Apparel,1954-12-01,42.9,-0.69
Apparel,1955-01-01,42.8,-1.15
Apparel,1955-02-01,42.8,-0.93
Apparel,1955-03-01,42.7,-0.7
Apparel,1955-04-01,42.8,-0.47
Apparel,1955-05-01,42.8,-0.7
Apparel,1955-06-01,42.8,-0.93
Apparel,1955-07-01,42.8,-0.7
Apparel,1955-08-01,42.9,-0.23
Apparel,1955-09-01,43.0,0.23
Apparel,1955-10-01,43.0,0.23
Apparel,1955-11-01,43.0,0.23
Apparel,1955-12-01,43.1,0.47
Apparel,1956-01-01,43.2,0.93
Apparel,1956-02-01,43.5,1.64
Apparel,1956-03-01,43.5,1.87
Apparel,1956-04-01,43.6,1.87
Apparel,1956-05-01,43.6,1.87
Apparel,1956-06-01,43.6,1.87
Apparel,1956-07-01,43.8,2.34
Apparel,1956-08-01,43.9,2.33
Apparel,1956-09-01,44.0,2.33
Apparel,1956-10-01,44.0,2.33
Apparel,1956-11-01,44.1,2.56
Apparel,1956-12-01,44.3,2.78
Apparel,1957-01-01,44.3,2.55
Apparel,1957-02-01,44.3,1.84
Apparel,1957-03-01,44.5,2.3
Apparel,1957-04-01,44.4,1.83
Apparel,1957-05-01,44.5,2.06
Apparel,1957-06-01,44.5,2.06
Apparel,1957-07-01,44.5,1.6
Apparel,1957-08-01,44.6,1.59
Apparel,1957-09-01,44.5,1.14
Apparel,1957-10-01,44.6,1.36
Apparel,1957-11-01,44.7,1.36
Apparel,1957-12-01,44.6,0.68
Apparel,1958-01-01,44.8,1.13
Apparel,1958-02-01,44.7,0.9
Apparel,1958-03-01,44.7,0.45
Apparel,1958-04-01,44.7,0.68
Apparel,1958-05-01,44.7,0.45
Apparel,1958-06-01,44.8,0.67
Apparel,1958-07-01,44.7,0.45
Apparel,1958-08-01,44.7,0.22
Apparel,1958-09-01,44.5,0.0
Apparel,1958-10-01,44.5,-0.22
Apparel,1958-11-01,44.7,0.0
Apparel,1958-12-01,44.7,0.22
Apparel,1959-01-01,44.8,0.0
Apparel,1959-02-01,44.7,0.0
Apparel,1959-03-01,44.7,0.0
Apparel,1959-04-01,44.8,0.22
Apparel,1959-05-01,44.9,0.45
Apparel,1959-06-01,45.0,0.45
Apparel,1959-07-01,45.1,0.89
Apparel,1959-08-01,45.2,1.12
Apparel,1959-09-01,45.3,1.8
Apparel,1959-10-01,45.3,1.8
Apparel,1959-11-01,45.3,1.34
Apparel,1959-12-01,45.3,1.34
Apparel,1960-01-01,45.3,1.12
Apparel,1960-02-01,45.5,1.79
Apparel,1960-03-01,45.5,1.79
Apparel,1960-04-01,45.6,1.79
Apparel,1960-05-01,45.7,1.78
Apparel,1960-06-01,45.7,1.56
Apparel,1960-07-01,45.8,1.55
Apparel,1960-08-01,45.8,1.33
Apparel,1960-09-01,45.9,1.32
Apparel,1960-10-01,46.0,1.55
Apparel,1960-11-01,45.9,1.32
Apparel,1960-12-01,45.9,1.32
Apparel,1961-01-01,46.0,1.55
Apparel,1961-02-01,46.0,1.1
Apparel,1961-03-01,46.0,1.1
Apparel,1961-04-01,45.9,0.66
Apparel,1961-05-01,46.0,0.66
Apparel,1961-06-01,46.0,0.66
Apparel,1961-07-01,46.1,0.66
Apparel,1961-08-01,46.1,0.66
Apparel,1961-09-01,46.2,0.65
Apparel,1961-10-01,46.2,0.43
Apparel,1961-11-01,46.1,0.44
Apparel,1961-12-01,46.1,0.44
Apparel,1962-01-01,46.0,0.0
Apparel,1962-02-01,46.1,0.22
Apparel,1962-03-01,46.2,0.43
Apparel,1962-04-01,46.2,0.65
Apparel,1962-05-01,46.2,0.43
Apparel,1962-06-01,46.3,0.65
Apparel,1962-07-01,46.4,0.65
Apparel,1962-08-01,46.2,0.22
Apparel,1962-09-01,46.6,0.87
Apparel,1962-10-01,46.7,1.08
Apparel,1962-11-01,46.5,0.87
Apparel,1962-12-01,46.4,0.65
Apparel,1963-01-01,46.6,1.3
Apparel,1963-02-01,46.7,1.3
Apparel,1963-03-01,46.7,1.08
Apparel,1963-04-01,46.8,1.3
Apparel,1963-05-01,46.7,1.08
Apparel,1963-06-01,46.8,1.08
Apparel,1963-07-01,46.9,1.08
Apparel,1963-08-01,47.0,1.73
Apparel,1963-09-01,47.0,0.86
Apparel,1963-10-01,47.1,0.86
Apparel,1963-11-01,47.2,1.51
Apparel,1963-12-01,47.2,1.72
Apparel,1964-01-01,47.2,1.29
Apparel,1964-02-01,47.2,1.07
Apparel,1964-03-01,47.2,1.07
Apparel,1964-04-01,47.3,1.07
Apparel,1964-05-01,47.3,1.28
Apparel,1964-06-01,47.3,1.07
Apparel,1964-07-01,47.4,1.07
Apparel,1964-08-01,47.4,0.85
Apparel,1964-09-01,47.2,0.43
Apparel,1964-10-01,47.2,0.21
Apparel,1964-11-01,47.3,0.21
Apparel,1964-12-01,47.4,0.42
Apparel,1965-01-01,47.5,0.64
Apparel,1965-02-01,47.5,0.64
Apparel,1965-03-01,47.5,0.64
Apparel,1965-04-01,47.6,0.63
Apparel,1965-05-01,47.7,0.85
Apparel,1965-06-01,47.8,1.06
Apparel,1965-07-01,47.7,0.63
Apparel,1965-08-01,47.8,0.84
Apparel,1965-09-01,47.8,1.27
Apparel,1965-10-01,47.9,1.48
Apparel,1965-11-01,48.0,1.48
Apparel,1965-12-01,48.1,1.48
Apparel,1966-01-01,48.3,1.68
Apparel,1966-02-01,48.4,1.89
Apparel,1966-03-01,48.5,2.11
Apparel,1966-04-01,48.7,2.31
Apparel,1966-05-01,48.8,2.31
Apparel,1966-06-01,48.9,2.3
Apparel,1966-07-01,49.1,2.94
Apparel,1966-08-01,49.1,2.72
Apparel,1966-09-01,49.4,3.35
Apparel,1966-10-01,49.6,3.55
Apparel,1966-11-01,49.7,3.54
Apparel,1966-12-01,49.9,3.74
Apparel,1967-01-01,50.1,3.73
Apparel,1967-02-01,50.3,3.93
Apparel,1967-03-01,50.4,3.92
Apparel,1967-04-01,50.6,3.9
Apparel,1967-05-01,50.7,3.89
Apparel,1967-06-01,50.9,4.09
Apparel,1967-07-01,51.1,4.07
Apparel,1967-08-01,51.3,4.48
Apparel,1967-09-01,51.3,3.85
Apparel,1967-10-01,51.5,3.83
Apparel,1967-11-01,51.6,3.82
Apparel,1967-12-01,51.9,4.01
Apparel,1968-01-01,52.1,3.99
Apparel,1968-02-01,52.4,4.17
Apparel,1968-03-01,52.7,4.56
Apparel,1968-04-01,53.0,4.74
Apparel,1968-05-01,53.3,5.13
Apparel,1968-06-01,53.5,5.11
Apparel,1968-07-01,53.9,5.48
Apparel,1968-08-01,54.2,5.65
Apparel,1968-09-01,54.5,6.24
Apparel,1968-10-01,54.8,6.41
Apparel,1968-11-01,54.9,6.4
Apparel,1968-12-01,55.2,6.36
Apparel,1969-01-01,55.5,6.53
Apparel,1969-02-01,55.7,6.3
Apparel,1969-03-01,55.9,6.07
Apparel,1969-04-01,56.2,6.04
Apparel,1969-05-01,56.4,5.82
Apparel,1969-06-01,56.7,5.98
Apparel,1969-07-01,57.0,5.75
Apparel,1969-08-01,57.0,5.17
Apparel,1969-09-01,57.4,5.32
Apparel,1969-10-01,57.6,5.11
Apparel,1969-11-01,57.9,5.46
Apparel,1969-12-01,58.0,5.07
Apparel,1970-01-01,58.2,4.86
Apparel,1970-02-01,58.5,5.03
Apparel,1970-03-01,58.5,4.65
Apparel,1970-04-01,58.7,4.45
Apparel,1970-05-01,58.8,4.26
Apparel,1970-06-01,59.0,4.06
Apparel,1970-07-01,59.1,3.68
Apparel,1970-08-01,59.3,4.04
Apparel,1970-09-01,59.6,3.83
Apparel,1970-10-01,59.8,3.82
Apparel,1970-11-01,60.1,3.8
Apparel,1970-12-01,60.3,3.97
Apparel,1971-01-01,60.4,3.78
Apparel,1971-02-01,60.6,3.59
Apparel,1971-03-01,60.6,3.59
Apparel,1971-04-01,60.7,3.41
Apparel,1971-05-01,61.1,3.91
Apparel,1971-06-01,61.2,3.73
Apparel,1971-07-01,61.3,3.72
Apparel,1971-08-01,61.1,3.04
Apparel,1971-09-01,61.3,2.85
Apparel,1971-10-01,61.4,2.68
Apparel,1971-11-01,61.5,2.33
Apparel,1971-12-01,61.6,2.16
Apparel,1972-01-01,61.7,2.15
Apparel,1972-02-01,61.9,2.15
Apparel,1972-03-01,61.9,2.15
Apparel,1972-04-01,62.1,2.31
Apparel,1972-05-01,62.2,1.8
Apparel,1972-06-01,62.2,1.63
Apparel,1972-07-01,62.2,1.47
Apparel,1972-08-01,62.0,1.47
Apparel,1972-09-01,62.5,1.96
Apparel,1972-10-01,62.8,2.28
Apparel,1972-11-01,63.0,2.44
Apparel,1972-12-01,63.2,2.6
Apparel,1973-01-01,63.2,2.43
Apparel,1973-02-01,63.4,2.42
Apparel,1973-03-01,63.8,3.07
Apparel,1973-04-01,64.2,3.38
Apparel,1973-05-01,64.4,3.54
Apparel,1973-06-01,64.6,3.86
Apparel,1973-07-01,64.6,3.86
Apparel,1973-08-01,64.9,4.68
Apparel,1973-09-01,65.2,4.32
Apparel,1973-10-01,65.4,4.14
Apparel,1973-11-01,65.7,4.29
Apparel,1973-12-01,66.0,4.43
Apparel,1974-01-01,66.3,4.91
Apparel,1974-02-01,67.0,5.68
Apparel,1974-03-01,67.5,5.8
Apparel,1974-04-01,68.2,6.23
Apparel,1974-05-01,68.7,6.68
Apparel,1974-06-01,69.2,7.12
Apparel,1974-07-01,69.5,7.59
Apparel,1974-08-01,70.8,9.09
Apparel,1974-09-01,71.0,8.9
Apparel,1974-10-01,71.2,8.87
Apparel,1974-11-01,71.7,9.13
Apparel,1974-12-01,71.7,8.64
Apparel,1975-01-01,71.8,8.3
Apparel,1975-02-01,72.0,7.46
Apparel,1975-03-01,72.1,6.81
Apparel,1975-04-01,72.1,5.72
Apparel,1975-05-01,72.2,5.09
Apparel,1975-06-01,72.2,4.34
Apparel,1975-07-01,72.6,4.46
Apparel,1975-08-01,72.6,2.54
Apparel,1975-09-01,72.7,2.39
Apparel,1975-10-01,73.0,2.53
Apparel,1975-11-01,73.2,2.09
Apparel,1975-12-01,73.4,2.37
Apparel,1976-01-01,73.7,2.65
Apparel,1976-02-01,74.0,2.78
Apparel,1976-03-01,74.2,2.91
Apparel,1976-04-01,74.3,3.05
Apparel,1976-05-01,74.6,3.32
Apparel,1976-06-01,74.9,3.74
Apparel,1976-07-01,75.3,3.72
Apparel,1976-08-01,75.8,4.41
Apparel,1976-09-01,76.1,4.68
Apparel,1976-10-01,76.2,4.38
Apparel,1976-11-01,76.5,4.51
Apparel,1976-12-01,76.8,4.63
Apparel,1977-01-01,77.2,4.75
Apparel,1977-02-01,77.6,4.86
Apparel,1977-03-01,77.5,4.45
Apparel,1977-04-01,77.6,4.44
Apparel,1977-05-01,78.1,4.69
Apparel,1977-06-01,78.5,4.81
Apparel,1977-07-01,79.1,5.05
Apparel,1977-08-01,79.2,4.49
Apparel,1977-09-01,79.1,3.94
Apparel,1977-10-01,79.3,4.07
Apparel,1977-11-01,79.8,4.31
Apparel,1977-12-01,80.1,4.3
Apparel,1978-01-01,80.1,3.76
Apparel,1978-02-01,79.5,2.45
Apparel,1978-03-01,79.9,3.1
Apparel,1978-04-01,80.7,3.99
Apparel,1978-05-01,81.3,4.1
Apparel,1978-06-01,81.6,3.95
Apparel,1978-07-01,81.5,3.03
Apparel,1978-08-01,81.7,3.16
Apparel,1978-09-01,81.9,3.54
Apparel,1978-10-01,82.4,3.91
Apparel,1978-11-01,82.6,3.51
Apparel,1978-12-01,82.6,3.12
Apparel,1979-01-01,83.0,3.62
Apparel,1979-02-01,83.3,4.78
Apparel,1979-03-01,83.6,4.63
Apparel,1979-04-01,84.0,4.09
Apparel,1979-05-01,84.5,3.94
Apparel,1979-06-01,84.7,3.8
Apparel,1979-07-01,84.8,4.05
Apparel,1979-08-01,85.0,4.04
Apparel,1979-09-01,85.6,4.52
Apparel,1979-10-01,86.1,4.49
Apparel,1979-11-01,86.6,4.84
Apparel,1979-12-01,87.3,5.69
Apparel,1980-01-01,88.1,6.14
Apparel,1980-02-01,88.7,6.48
Apparel,1980-03-01,89.7,7.3
Apparel,1980-04-01,90.1,7.26
Apparel,1980-05-01,90.3,6.86
Apparel,1980-06-01,90.6,6.97
Apparel,1980-07-01,90.9,7.19
Apparel,1980-08-01,91.4,7.53
Apparel,1980-09-01,92.0,7.48
Apparel,1980-10-01,92.7,7.67
Apparel,1980-11-01,93.1,7.51
Apparel,1980-12-01,93.3,6.87
Apparel,1981-01-01,93.4,6.02
Apparel,1981-02-01,93.9,5.86
Apparel,1981-03-01,94.3,5.13
Apparel,1981-04-01,94.7,5.11
Apparel,1981-05-01,94.8,4.98
Apparel,1981-06-01,95.0,4.86
Apparel,1981-07-01,95.4,4.95
Apparel,1981-08-01,95.9,4.92
Apparel,1981-09-01,96.1,4.46
Apparel,1981-10-01,96.4,3.99
Apparel,1981-11-01,96.4,3.54
Apparel,1981-12-01,96.7,3.64
Apparel,1982-01-01,96.7,3.53
Apparel,1982-02-01,97.0,3.3
Apparel,1982-03-01,97.3,3.18
Apparel,1982-04-01,97.5,2.96
Apparel,1982-05-01,97.6,2.95
Apparel,1982-06-01,97.7,2.84
Apparel,1982-07-01,98.1,2.83
Apparel,1982-08-01,98.1,2.29
Apparel,1982-09-01,98.1,2.08
Apparel,1982-10-01,98.3,1.97
Apparel,1982-11-01,98.3,1.97
Apparel,1982-12-01,98.2,1.55
Apparel,1983-01-01,98.6,1.96
Apparel,1983-02-01,99.1,2.16
Apparel,1983-03-01,99.1,1.85
Apparel,1983-04-01,99.3,1.85
Apparel,1983-05-01,99.9,2.36
Apparel,1983-06-01,100.3,2.66
Apparel,1983-07-01,100.9,2.85
Apparel,1983-08-01,101.0,2.96
Apparel,1983-09-01,100.8,2.75
Apparel,1983-10-01,100.6,2.34
Apparel,1983-11-01,100.9,2.64
Apparel,1983-12-01,101.1,2.95
Apparel,1984-01-01,101.5,2.94
Apparel,1984-02-01,101.2,2.12
Apparel,1984-03-01,101.3,2.22
Apparel,1984-04-01,101.2,1.91
Apparel,1984-05-01,101.4,1.5
Apparel,1984-06-01,101.3,1.0
Apparel,1984-07-01,101.9,0.99
Apparel,1984-08-01,102.5,1.49
Apparel,1984-09-01,102.7,1.88
Apparel,1984-10-01,103.0,2.39
Apparel,1984-11-01,103.0,2.08
Apparel,1984-12-01,103.1,1.98
Apparel,1985-01-01,103.2,1.67
Apparel,1985-02-01,104.1,2.87
Apparel,1985-03-01,104.5,3.16
Apparel,1985-04-01,104.5,3.26
Apparel,1985-05-01,104.4,2.96
Apparel,1985-06-01,105.1,3.75
Apparel,1985-07-01,105.2,3.24
Apparel,1985-08-01,105.3,2.73
Apparel,1985-09-01,105.5,2.73
Apparel,1985-10-01,105.7,2.62
Apparel,1985-11-01,106.0,2.91
Apparel,1985-12-01,106.1,2.91
Apparel,1986-01-01,106.1,2.81
Apparel,1986-02-01,105.4,1.25
Apparel,1986-03-01,105.0,0.48
Apparel,1986-04-01,105.0,0.48
Apparel,1986-05-01,104.9,0.48
Apparel,1986-06-01,104.9,-0.19
Apparel,1986-07-01,105.5,0.29
Apparel,1986-08-01,106.4,1.04
Apparel,1986-09-01,106.9,1.33
Apparel,1986-10-01,106.6,0.85
Apparel,1986-11-01,106.9,0.85
Apparel,1986-12-01,107.2,1.04
Apparel,1987-01-01,108.0,1.79
Apparel,1987-02-01,108.6,3.04
Apparel,1987-03-01,109.2,4.0
Apparel,1987-04-01,109.8,4.57
Apparel,1987-05-01,110.3,5.15
Apparel,1987-06-01,110.3,5.15
Apparel,1987-07-01,110.3,4.55
Apparel,1987-08-01,111.0,4.32
Apparel,1987-09-01,111.6,4.4
Apparel,1987-10-01,112.3,5.35
Apparel,1987-11-01,113.0,5.71
Apparel,1987-12-01,112.7,5.13
Apparel,1988-01-01,113.2,4.81
Apparel,1988-02-01,112.1,3.22
Apparel,1988-03-01,113.4,3.85
Apparel,1988-04-01,115.1,4.83
Apparel,1988-05-01,115.1,4.35
Apparel,1988-06-01,115.5,4.71
Apparel,1988-07-01,115.9,5.08
Apparel,1988-08-01,114.5,3.15
Apparel,1988-09-01,116.3,4.21
Apparel,1988-10-01,117.5,4.63
Apparel,1988-11-01,117.7,4.16
Apparel,1988-12-01,118.2,4.88
Apparel,1989-01-01,118.4,4.59
Apparel,1989-02-01,117.1,4.46
Apparel,1989-03-01,118.1,4.14
Apparel,1989-04-01,118.6,3.04
Apparel,1989-05-01,118.9,3.3
Apparel,1989-06-01,118.7,2.77
Apparel,1989-07-01,118.3,2.07
Apparel,1989-08-01,117.1,2.27
Apparel,1989-09-01,118.7,2.06
Apparel,1989-10-01,119.6,1.79
Apparel,1989-11-01,120.0,1.95
Apparel,1989-12-01,119.8,1.35
Apparel,1990-01-01,119.9,1.27
Apparel,1990-02-01,122.0,4.18
Apparel,1990-03-01,123.8,4.83
Apparel,1990-04-01,124.1,4.64
Apparel,1990-05-01,124.0,4.29
Apparel,1990-06-01,124.2,4.63
Apparel,1990-07-01,124.2,4.99
Apparel,1990-08-01,124.5,6.32
Apparel,1990-09-01,125.4,5.64
Apparel,1990-10-01,125.4,4.85
Apparel,1990-11-01,125.4,4.5
Apparel,1990-12-01,126.2,5.34
Apparel,1991-01-01,126.9,5.84
Apparel,1991-02-01,127.3,4.34
Apparel,1991-03-01,127.0,2.58
Apparel,1991-04-01,127.5,2.74
Apparel,1991-05-01,128.0,3.23
Apparel,1991-06-01,127.9,2.98
Apparel,1991-07-01,128.7,3.62
Apparel,1991-08-01,129.9,4.34
Apparel,1991-09-01,130.0,3.67
Apparel,1991-10-01,130.1,3.75
Apparel,1991-11-01,131.0,4.47
Apparel,1991-12-01,130.7,3.57
