series_id        ,year,period,       value
APU0000701312    ,2023,M12,       0.990
APU0000701312    ,2024,M01,       1.000
APU0000701312    ,2024,M02,       1.001
APU0000701312    ,2024,M03,       1.014
APU0000701312    ,2024,M04,       1.025
APU0000701312    ,2024,M05,       1.002
APU0000701312    ,2024,M06,       1.018
APU0000701312    ,2024,M07,       1.039
APU0000701312    ,2024,M08,       1.085
APU0000701312    ,2024,M09,       1.078
APU0000701312    ,2024,M10,       1.056
APU0000701312    ,2024,M11,       1.061
APU0000701312    ,2024,M12,       1.032
APU0000701312    ,2025,M01,       1.008
APU0000701312    ,2025,M02,       1.030
APU0000701312    ,2025,M03,       1.038
APU0000701312    ,2025,M04,       1.031
APU0000701312    ,2025,M05,       1.067
APU0000701312    ,2025,M06,       1.061
APU0000701312    ,2025,M07,       1.068
APU0000701312    ,2025,M08,       1.059
APU0000701312    ,2025,M09,       1.060
APU0000701312    ,2025,M10,           -
APU0000701312    ,2025,M11,       1.065
APU0000701312    ,2025,M12,       1.076
APU0000701312    ,2026,M01,       1.059
APU0000701312    ,2026,M02,       1.074
APU0000701312    ,2026,M03,       1.060
APU0000701312    ,2026,M04,       1.076
APU0000701312    ,2026,M05,       1.071
APU0000701312    ,2026,M06,       1.089
APU0000701322    ,1995,M01,       0.852
APU0000701322    ,1995,M02,       0.868
APU0000701322    ,1995,M03,       0.904
APU0000701322    ,1995,M04,       0.859
APU0000701322    ,1995,M05,       0.856
APU0000701322    ,1995,M06,       0.870
APU0000701322    ,1995,M07,       0.852
APU0000701322    ,1995,M08,       0.847
APU0000701322    ,1995,M09,       0.876
APU0000701322    ,1995,M10,       0.824
APU0000701322    ,1995,M11,       0.842
APU0000701322    ,1995,M12,       0.878
APU0000701322    ,1996,M01,       0.871
APU0000701322    ,1996,M02,       0.854
APU0000701322    ,1996,M03,       0.863
APU0000701322    ,1996,M04,       0.866
APU0000701322    ,1996,M05,       0.848
APU0000701322    ,1996,M06,       0.887
APU0000701322    ,1996,M07,       0.882
APU0000701322    ,1996,M08,       0.877
APU0000701322    ,1996,M09,       0.884
APU0000701322    ,1996,M10,       0.850
APU0000701322    ,1996,M11,       0.848
APU0000701322    ,1996,M12,       0.845
APU0000701322    ,1997,M01,       0.874
APU0000701322    ,1997,M02,       0.849
APU0000701322    ,1997,M03,       0.872
APU0000701322    ,1997,M04,       0.883
APU0000701322    ,1997,M05,       0.861
APU0000701322    ,1997,M06,       0.863
APU0000701322    ,1997,M07,       0.873
APU0000701322    ,1997,M08,       0.878
APU0000701322    ,1997,M09,       0.880
APU0000701322    ,1997,M10,       0.887
APU0000701322    ,1997,M11,       0.869
APU0000701322    ,1997,M12,       0.883
APU0000701322    ,1998,M01,       0.874
APU0000701322    ,1998,M02,       0.878
APU0000701322    ,1998,M03,       0.875
APU0000701322    ,1998,M04,       0.873
APU0000701322    ,1998,M05,       0.870
APU0000701322    ,1998,M06,       0.895
APU0000701322    ,1998,M07,       0.887
APU0000701322    ,1998,M08,       0.890
APU0000701322    ,1998,M09,       0.877
APU0000701322    ,1998,M10,       0.895
APU0000701322    ,1998,M11,       0.870
APU0000701322    ,1998,M12,       0.877
APU0000701322    ,1999,M01,       0.872
APU0000701322    ,1999,M02,       0.880
APU0000701322    ,1999,M03,       0.883
APU0000701322    ,1999,M04,       0.888
APU0000701322    ,1999,M05,       0.887
APU0000701322    ,1999,M06,       0.882
APU0000701322    ,1999,M07,       0.880
APU0000701322    ,1999,M08,       0.877
APU0000701322    ,1999,M09,       0.882
APU0000701322    ,1999,M10,       0.849
APU0000701322    ,1999,M11,       0.882
APU0000701322    ,1999,M12,       0.881
APU0000701322    ,2000,M01,       0.881
APU0000701322    ,2000,M02,       0.843
APU0000701322    ,2000,M03,       0.859
APU0000701322    ,2000,M04,       0.866
APU0000701322    ,2000,M05,       0.859
APU0000701322    ,2000,M06,       0.830
APU0000701322    ,2000,M07,       0.858
APU0000701322    ,2000,M08,       0.858
APU0000701322    ,2000,M09,       0.859
APU0000701322    ,2000,M10,       0.877
APU0000701322    ,2000,M11,       0.872
APU0000701322    ,2000,M12,       0.884
APU0000701322    ,2001,M01,       0.899
APU0000701322    ,2001,M02,       0.882
APU0000701322    ,2001,M03,       0.894
APU0000701322    ,2001,M04,       0.889
APU0000701322    ,2001,M05,       0.910
APU0000701322    ,2001,M06,       0.912
APU0000701322    ,2001,M07,       0.911
APU0000701322    ,2001,M08,       0.931
APU0000701322    ,2001,M09,       0.925
APU0000701322    ,2001,M10,       0.918
APU0000701322    ,2001,M11,       0.910
APU0000701322    ,2001,M12,       0.909
APU0000701322    ,2002,M01,       0.912
APU0000701322    ,2002,M02,       0.902
APU0000701322    ,2002,M03,       0.917
APU0000701322    ,2002,M04,       0.927
APU0000701322    ,2002,M05,       0.901
APU0000701322    ,2002,M06,       0.935
APU0000701322    ,2002,M07,       0.925
APU0000701322    ,2002,M08,       0.916
APU0000701322    ,2002,M09,       0.894
APU0000701322    ,2002,M10,       0.924
APU0000701322    ,2002,M11,       0.935
APU0000701322    ,2002,M12,       0.933
APU0000701322    ,2003,M01,       0.925
APU0000701322    ,2003,M02,       0.956
APU0000701322    ,2003,M03,       0.986
APU0000701322    ,2003,M04,       0.950
APU0000701322    ,2003,M05,       0.956
APU0000701322    ,2003,M06,       0.953
APU0000701322    ,2003,M07,       0.989
APU0000701322    ,2003,M08,       0.897
APU0000701322    ,2003,M09,       0.870
APU0000701322    ,2003,M10,       0.862
APU0000701322    ,2003,M11,       0.928
APU0000701322    ,2003,M12,       0.920
APU0000701322    ,2004,M01,       0.921
APU0000701322    ,2004,M02,       0.919
APU0000701322    ,2004,M03,       0.920
APU0000701322    ,2004,M04,       0.918
APU0000701322    ,2004,M05,       0.961
APU0000701322    ,2004,M06,       0.969
APU0000701322    ,2004,M07,       0.970
APU0000701322    ,2004,M08,       0.966
APU0000701322    ,2004,M09,       0.974
APU0000701322    ,2004,M10,       0.934
APU0000701322    ,2004,M11,       0.958
APU0000701322    ,2004,M12,       0.948
APU0000701322    ,2005,M01,       0.945
APU0000701322    ,2005,M02,       0.938
APU0000701322    ,2005,M03,       0.959
APU0000701322    ,2005,M04,       0.958
APU0000701322    ,2005,M05,       0.903
APU0000701322    ,2005,M06,       0.869
APU0000701322    ,2005,M07,       0.840
APU0000701322    ,2005,M08,       0.902
APU0000701322    ,2005,M09,       0.860
APU0000701322    ,2005,M10,       0.893
APU0000701322    ,2005,M11,       0.847
APU0000701322    ,2005,M12,       0.870
APU0000701322    ,2006,M01,       0.837
APU0000701322    ,2006,M02,       0.848
APU0000701322    ,2006,M03,       0.884
APU0000701322    ,2006,M04,       0.837
APU0000701322    ,2006,M05,       0.849
APU0000701322    ,2006,M06,       0.837
APU0000701322    ,2006,M07,       0.854
APU0000701322    ,2006,M08,       0.863
APU0000701322    ,2006,M09,       0.878
APU0000701322    ,2006,M10,       0.860
APU0000701322    ,2006,M11,       0.868
APU0000701322    ,2006,M12,       0.887
APU0000701322    ,2007,M01,       0.856
APU0000701322    ,2007,M02,       0.895
APU0000701322    ,2007,M03,       0.910
APU0000701322    ,2007,M04,       0.928
APU0000701322    ,2007,M05,       0.862
APU0000701322    ,2007,M06,       0.878
APU0000701322    ,2007,M07,       0.893
APU0000701322    ,2007,M08,       0.868
APU0000701322    ,2007,M09,       0.871
APU0000701322    ,2007,M10,       0.849
APU0000701322    ,2007,M11,       0.844
APU0000701322    ,2007,M12,       0.846
APU0000701322    ,2008,M01,       1.017
APU0000701322    ,2008,M02,       1.104
APU0000701322    ,2008,M03,       1.079
APU0000701322    ,2008,M04,       1.118
APU0000701322    ,2008,M05,       1.101
APU0000701322    ,2008,M06,       1.117
APU0000701322    ,2008,M07,       1.148
APU0000701322    ,2008,M08,       1.139
APU0000701322    ,2008,M09,       1.147
APU0000701322    ,2008,M10,       1.189
APU0000701322    ,2008,M11,       1.147
APU0000701322    ,2008,M12,       1.134
APU0000701322    ,2009,M01,       1.131
APU0000701322    ,2009,M02,       1.133
APU0000701322    ,2009,M03,       1.139
APU0000701322    ,2009,M04,       1.122
APU0000701322    ,2009,M05,       1.174
APU0000701322    ,2009,M06,       1.178
APU0000701322    ,2009,M07,       1.198
APU0000701322    ,2009,M08,       1.226
APU0000701322    ,2009,M09,       1.141
APU0000701322    ,2009,M10,       1.168
APU0000701322    ,2009,M11,       1.193
APU0000701322    ,2009,M12,       1.169
APU0000701322    ,2010,M01,       1.147
APU0000701322    ,2010,M02,       1.163
APU0000701322    ,2010,M03,       1.145
APU0000701322    ,2010,M04,       1.132
APU0000701322    ,2010,M05,       1.092
APU0000701322    ,2010,M06,       1.117
APU0000701322    ,2010,M07,       1.103
APU0000701322    ,2010,M08,       1.118
APU0000701322    ,2010,M09,       1.148
APU0000701322    ,2010,M10,       1.153
APU0000701322    ,2010,M11,       1.141
APU0000701322    ,2010,M12,       1.191
APU0000701322    ,2011,M01,       1.209
APU0000701322    ,2011,M02,       1.116
APU0000701322    ,2011,M03,       1.197
APU0000701322    ,2011,M04,       1.173
APU0000701322    ,2011,M05,       1.231
APU0000701322    ,2011,M06,       1.248
APU0000701322    ,2011,M07,       1.269
APU0000701322    ,2011,M08,       1.279
APU0000701322    ,2011,M09,       1.270
APU0000701322    ,2011,M10,       1.279
APU0000701322    ,2011,M11,       1.328
APU0000701322    ,2011,M12,       1.306
APU0000701322    ,2012,M01,       1.317
APU0000701322    ,2012,M02,       1.311
APU0000701322    ,2012,M03,       1.271
APU0000701322    ,2012,M04,       1.316
APU0000701322    ,2012,M05,       1.344
APU0000701322    ,2012,M06,       1.332
APU0000701322    ,2012,M07,       1.369
APU0000701322    ,2012,M08,       1.361
APU0000701322    ,2012,M09,       1.319
APU0000701322    ,2012,M10,       1.281
APU0000701322    ,2012,M11,       1.326
APU0000701322    ,2012,M12,       1.312
APU0000701322    ,2013,M01,       1.276
APU0000701322    ,2013,M02,       1.348
APU0000701322    ,2013,M03,       1.323
APU0000701322    ,2013,M04,       1.286
APU0000701322    ,2013,M05,       1.371
APU0000701322    ,2013,M06,       1.304
APU0000701322    ,2013,M07,       1.314
APU0000701322    ,2013,M08,       1.296
APU0000701322    ,2013,M09,       1.300
APU0000701322    ,2013,M10,       1.283
APU0000701322    ,2013,M11,       1.294
APU0000701322    ,2013,M12,       1.263
APU0000701322    ,2014,M01,       1.290
APU0000701322    ,2014,M02,       1.265
APU0000701322    ,2014,M03,       1.307
APU0000701322    ,2014,M04,       1.241
APU0000701322    ,2014,M05,       1.301
APU0000701322    ,2014,M06,       1.267
APU0000701322    ,2014,M07,       1.324
APU0000701322    ,2014,M08,       1.375
APU0000701322    ,2014,M09,       1.350
APU0000701322    ,2014,M10,       1.266
APU0000701322    ,2014,M11,       1.245
APU0000701322    ,2014,M12,       1.164
APU0000701322    ,2015,M01,       1.264
APU0000701322    ,2015,M02,       1.319
APU0000701322    ,2015,M03,       1.392
APU0000701322    ,2015,M04,       1.337
APU0000701322    ,2015,M05,       1.335
APU0000701322    ,2015,M06,       1.360
APU0000701322    ,2015,M07,       1.325
APU0000701322    ,2015,M08,       1.351
APU0000701322    ,2015,M09,       1.282
APU0000701322    ,2015,M10,       1.297
APU0000701322    ,2015,M11,       1.266
APU0000701322    ,2015,M12,       1.292
APU0000701322    ,2016,M01,       1.265
APU0000701322    ,2016,M02,       1.309
APU0000701322    ,2016,M03,       1.341
APU0000701322    ,2016,M04,       1.294
APU0000701322    ,2016,M05,       1.320
APU0000701322    ,2016,M06,       1.292
APU0000701322    ,2016,M07,       1.320
APU0000701322    ,2016,M08,       1.292
APU0000701322    ,2016,M09,       1.289
APU0000701322    ,2016,M10,       1.292
APU0000701322    ,2016,M11,       1.302
APU0000701322    ,2016,M12,       1.287
APU0000701322    ,2017,M01,       1.310
APU0000701322    ,2017,M02,       1.290
APU0000701322    ,2017,M03,       1.265
APU0000701322    ,2017,M04,       1.271
APU0000701322    ,2017,M05,       1.272
APU0000701322    ,2017,M06,       1.281
APU0000701322    ,2017,M07,       1.294
APU0000701322    ,2017,M08,       1.305
APU0000701322    ,2017,M09,       1.299
APU0000701322    ,2017,M10,       1.259
APU0000701322    ,2017,M11,       1.242
APU0000701322    ,2017,M12,       1.235
APU0000701322    ,2018,M01,       1.218
APU0000701322    ,2018,M02,       1.176
APU0000701322    ,2018,M03,       1.187
APU0000701322    ,2018,M04,       1.176
APU0000701322    ,2018,M05,       1.143
APU0000701322    ,2018,M06,       1.201
APU0000701322    ,2018,M07,       1.204
APU0000701322    ,2018,M08,       1.227
APU0000701322    ,2018,M09,       1.200
APU0000701322    ,2018,M10,       1.138
APU0000701322    ,2018,M11,       1.196
APU0000701322    ,2018,M12,       1.161
APU0000701322    ,2019,M01,       1.217
APU0000701322    ,2019,M02,       1.206
APU0000701322    ,2019,M03,       1.237
APU0000701322    ,2019,M04,       1.223
APU0000701322    ,2019,M05,       1.197
APU0000701322    ,2019,M06,       1.192
APU0000701322    ,2019,M07,       1.198
APU0000701322    ,2019,M08,       1.215
APU0000701322    ,2019,M09,       1.184
APU0000701322    ,2019,M10,       1.178
APU0000701322    ,2019,M11,       1.231
APU0000701322    ,2019,M12,       1.189
APU0000701322    ,2020,M01,       1.225
APU0000701322    ,2020,M02,       1.235
APU0000701322    ,2020,M03,       1.238
APU0000701322    ,2020,M04,       1.265
APU0000701322    ,2020,M05,       1.260
APU0000701322    ,2020,M06,       1.280
APU0000701322    ,2020,M07,       1.295
APU0000701322    ,2020,M08,       1.303
APU0000701322    ,2020,M09,       1.256
APU0000701322    ,2020,M10,       1.220
APU0000701322    ,2020,M11,       1.262
APU0000701322    ,2020,M12,       1.313
APU0000701322    ,2021,M01,       1.314
APU0000701322    ,2021,M02,       1.324
APU0000701322    ,2021,M03,       1.341
APU0000701322    ,2021,M04,       1.251
APU0000701322    ,2021,M05,       1.336
APU0000701322    ,2021,M06,       1.073
APU0000701322    ,2021,M07,       1.094
APU0000701322    ,2021,M08,       1.089
APU0000701322    ,2021,M09,       1.077
APU0000701322    ,2021,M10,       1.067
APU0000701322    ,2021,M11,       1.093
APU0000701322    ,2021,M12,       1.092
APU0000701322    ,2022,M01,       1.116
APU0000701322    ,2022,M02,       1.148
APU0000701322    ,2022,M03,       1.182
APU0000701322    ,2022,M04,       1.217
APU0000701322    ,2022,M05,       1.291
APU0000701322    ,2022,M06,       1.316
APU0000701322    ,2022,M07,       1.349
APU0000701322    ,2022,M08,       1.368
APU0000701322    ,2022,M09,       1.357
APU0000701322    ,2022,M10,       1.349
APU0000701322    ,2022,M11,       1.428
APU0000701322    ,2022,M12,       1.434
APU0000701322    ,2023,M01,       1.475
APU0000701322    ,2023,M02,       1.486
APU0000701322    ,2023,M03,       1.465
APU0000701322    ,2023,M04,       1.461
APU0000701322    ,2023,M05,       1.458
APU0000701322    ,2023,M06,       1.466
APU0000701322    ,2023,M07,       1.420
APU0000701322    ,2023,M08,       1.404
APU0000701322    ,2023,M09,       1.410
APU0000701322    ,2023,M10,       1.400
APU0000701322    ,2023,M11,       1.369
APU0000701322    ,2023,M12,       1.377
APU0000701322    ,2024,M01,       1.425
APU0000701322    ,2024,M02,       1.432
APU0000701322    ,2024,M03,       1.420
APU0000701322    ,2024,M04,       1.422
APU0000701322    ,2024,M05,       1.377
APU0000701322    ,2024,M06,       1.435
APU0000701322    ,2024,M07,       1.432
APU0000701322    ,2024,M08,       1.421
APU0000701322    ,2024,M09,       1.431
APU0000701322    ,2024,M10,       1.445
APU0000701322    ,2024,M11,       1.367
APU0000701322    ,2024,M12,       1.380
APU0000701322    ,2025,M01,       1.366
APU0000701322    ,2025,M02,       1.381
APU0000701322    ,2025,M03,       1.379
APU0000701322    ,2025,M04,       1.361
APU0000701322    ,2025,M05,       1.322
APU0000701322    ,2025,M06,       1.318
APU0000701322    ,2025,M07,       1.306
APU0000701322    ,2025,M08,       1.294
APU0000701322    ,2025,M09,       1.205
APU0000701322    ,2025,M10,           -
APU0000701322    ,2025,M11,       1.300
APU0000701322    ,2025,M12,       1.311
APU0000701322    ,2026,M01,       1.325
APU0000701322    ,2026,M02,       1.323
APU0000701322    ,2026,M03,       1.308
APU0000701322    ,2026,M04,       1.343
APU0000701322    ,2026,M05,       1.374
APU0000701322    ,2026,M06,       1.367
APU0000702111    ,1995,M01,       0.767
APU0000702111    ,1995,M02,       0.767
APU0000702111    ,1995,M03,       0.775
APU0000702111    ,1995,M04,       0.776
APU0000702111    ,1995,M05,       0.768
APU0000702111    ,1995,M06,       0.781
APU0000702111    ,1995,M07,       0.789
APU0000702111    ,1995,M08,       0.797
APU0000702111    ,1995,M09,       0.808
APU0000702111    ,1995,M10,       0.809
APU0000702111    ,1995,M11,       0.821
APU0000702111    ,1995,M12,       0.837
APU0000702111    ,1996,M01,       0.860
APU0000702111    ,1996,M02,       0.858
APU0000702111    ,1996,M03,       0.852
APU0000702111    ,1996,M04,       0.865
